date,store_id,daily_sales,promotion_active,store_size,city_population,is_weekend,day_of_week,month,quarter,days_since_start
2022-02-04,store_003,4085.16,0,small,80000,0,4,2,1,399
2022-02-05,store_003,4874.35,0,small,80000,1,5,2,1,400
2022-02-06,store_003,4858.82,0,small,80000,1,6,2,1,401
2022-02-07,store_003,4297.55,0,small,80000,0,0,2,1,402
2022-02-08,store_003,4309.98,0,small,80000,0,1,2,1,403
2022-02-09,store_003,3845.66,0,small,80000,0,2,2,1,404
2022-02-10,store_003,4160.1,0,small,80000,0,3,2,1,405
2022-02-11,store_003,3772.94,0,small,80000,0,4,2,1,406
2022-02-12,store_003,4288.71,0,small,80000,1,5,2,1,407
2022-02-13,store_003,4614.12,0,small,80000,1,6,2,1,408
2022-02-14,store_003,3935.62,0,small,80000,0,0,2,1,409
2022-02-15,store_003,3318.88,0,small,80000,0,1,2,1,410
2022-02-16,store_003,4338.31,0,small,80000,0,2,2,1,411
2022-02-17,store_003,2899.66,0,small,80000,0,3,2,1,412
2022-02-18,store_003,5115.97,0,small,80000,0,4,2,1,413
2022-02-19,store_003,5573.63,0,small,80000,1,5,2,1,414
2022-02-20,store_003,4736.45,0,small,80000,1,6,2,1,415
2022-02-21,store_003,4071.32,0,small,80000,0,0,2,1,416
2022-02-22,store_003,4205.86,0,small,80000,0,1,2,1,417
2022-02-23,store_003,3855.54,0,small,80000,0,2,2,1,418
2022-02-24,store_003,4190.87,0,small,80000,0,3,2,1,419
2022-02-25,store_003,4067.03,0,small,80000,0,4,2,1,420
2022-02-26,store_003,4922.65,0,small,80000,1,5,2,1,421
2022-02-27,store_003,5077.78,0,small,80000,1,6,2,1,422
2022-02-28,store_003,3623.04,0,small,80000,0,0,2,1,423
2022-03-01,store_003,4202.3,0,small,80000,0,1,3,1,424
2022-03-02,store_003,4269.23,0,small,80000,0,2,3,1,425
2022-03-03,store_003,4269.73,0,small,80000,0,3,3,1,426
2022-03-04,store_003,4138.95,0,small,80000,0,4,3,1,427
2022-03-05,store_003,5673.72,0,small,80000,1,5,3,1,428
2022-03-06,store_003,4931.07,0,small,80000,1,6,3,1,429
2022-03-07,store_003,4371.85,0,small,80000,0,0,3,1,430
2022-03-08,store_003,4845.91,0,small,80000,0,1,3,1,431
2022-03-09,store_003,4270.02,0,small,80000,0,2,3,1,432
2022-03-10,store_003,4411.52,0,small,80000,0,3,3,1,433
2022-03-11,store_003,4291.8,0,small,80000,0,4,3,1,434
2022-03-12,store_003,5863.48,0,small,80000,1,5,3,1,435
2022-03-13,store_003,5100.43,0,small,80000,1,6,3,1,436
2022-03-14,store_003,4939.11,0,small,80000,0,0,3,1,437
2022-03-15,store_003,7184.28,1,small,80000,0,1,3,1,438
2022-03-16,store_003,7979.87,1,small,80000,0,2,3,1,439
2022-03-17,store_003,5984.76,1,small,80000,0,3,3,1,440
2022-03-18,store_003,7618.22,1,small,80000,0,4,3,1,441
2022-03-19,store_003,8542.31,1,small,80000,1,5,3,1,442
2022-03-20,store_003,9288.8,1,small,80000,1,6,3,1,443
2022-03-21,store_003,7682.75,1,small,80000,0,0,3,1,444
2022-03-22,store_003,8942.64,1,small,80000,0,1,3,1,445
2022-03-23,store_003,9401.75,1,small,80000,0,2,3,1,446
2022-03-24,store_003,10319.21,1,small,80000,0,3,3,1,447
2022-03-25,store_003,7363.1,1,small,80000,0,4,3,1,448
2022-03-26,store_003,10974.02,1,small,80000,1,5,3,1,449
2022-03-27,store_003,12215.58,1,small,80000,1,6,3,1,450
2022-03-28,store_003,8588.77,1,small,80000,0,0,3,1,451
2022-03-29,store_003,9473.82,1,small,80000,0,1,3,1,452
2022-03-30,store_003,7875.06,1,small,80000,0,2,3,1,453
2022-03-31,store_003,7618.74,1,small,80000,0,3,3,1,454
2022-04-01,store_003,4288.81,0,small,80000,0,4,4,2,455
2022-04-02,store_003,5275.41,0,small,80000,1,5,4,2,456
2022-04-03,store_003,4819.81,0,small,80000,1,6,4,2,457
2022-04-04,store_003,4298.16,0,small,80000,0,0,4,2,458
2022-04-05,store_003,5588.45,0,small,80000,0,1,4,2,459
2022-04-06,store_003,5034.23,0,small,80000,0,2,4,2,460
2022-04-07,store_003,5136.76,0,small,80000,0,3,4,2,461
2022-04-08,store_003,5268.37,0,small,80000,0,4,4,2,462
2022-04-09,store_003,6710.5,0,small,80000,1,5,4,2,463
2022-04-10,store_003,4677.58,0,small,80000,1,6,4,2,464
2022-04-11,store_003,4164.68,0,small,80000,0,0,4,2,465
2022-04-12,store_003,4377.56,0,small,80000,0,1,4,2,466
2022-04-13,store_003,4547.28,0,small,80000,0,2,4,2,467
2022-04-14,store_003,4638.76,0,small,80000,0,3,4,2,468
2022-04-15,store_003,4579.18,0,small,80000,0,4,4,2,469
2022-04-16,store_003,5891.47,0,small,80000,1,5,4,2,470
2022-04-17,store_003,5798.13,0,small,80000,1,6,4,2,471
2022-04-18,store_003,4476.4,0,small,80000,0,0,4,2,472
2022-04-19,store_003,3783.44,0,small,80000,0,1,4,2,473
2022-04-20,store_003,4364.36,0,small,80000,0,2,4,2,474
2022-04-21,store_003,4588.63,0,small,80000,0,3,4,2,475
2022-04-22,store_003,4744.77,0,small,80000,0,4,4,2,476
2022-04-23,store_003,5188.55,0,small,80000,1,5,4,2,477
2022-04-24,store_003,5572.83,0,small,80000,1,6,4,2,478
2022-04-25,store_003,4339.43,0,small,80000,0,0,4,2,479
2022-04-26,store_003,4840.0,0,small,80000,0,1,4,2,480
2022-04-27,store_003,4383.43,0,small,80000,0,2,4,2,481
2022-04-28,store_003,4501.26,0,small,80000,0,3,4,2,482
2022-04-29,store_003,4282.29,0,small,80000,0,4,4,2,483
2022-04-30,store_003,5831.26,0,small,80000,1,5,4,2,484
2022-05-01,store_003,5417.64,0,small,80000,1,6,5,2,485
2022-05-02,store_003,5399.52,0,small,80000,0,0,5,2,486
2022-05-03,store_003,5159.24,0,small,80000,0,1,5,2,487
2022-05-04,store_003,4930.52,0,small,80000,0,2,5,2,488
2022-05-05,store_003,4575.65,0,small,80000,0,3,5,2,489
2022-05-06,store_003,5168.38,0,small,80000,0,4,5,2,490
2022-05-07,store_003,6395.74,0,small,80000,1,5,5,2,491
2022-05-08,store_003,6075.55,0,small,80000,1,6,5,2,492
2022-05-09,store_003,5799.3,0,small,80000,0,0,5,2,493
2022-05-10,store_003,5233.62,0,small,80000,0,1,5,2,494
2022-05-11,store_003,5466.89,0,small,80000,0,2,5,2,495
2022-05-12,store_003,5081.59,0,small,80000,0,3,5,2,496
2022-05-13,store_003,5358.91,0,small,80000,0,4,5,2,497
2022-05-14,store_003,5549.15,0,small,80000,1,5,5,2,498
2022-05-15,store_003,5758.52,0,small,80000,1,6,5,2,499
2022-05-16,store_003,5209.59,0,small,80000,0,0,5,2,500
2022-05-17,store_003,5210.26,0,small,80000,0,1,5,2,501
2022-05-18,store_003,5297.78,0,small,80000,0,2,5,2,502
2022-05-19,store_003,5600.76,0,small,80000,0,3,5,2,503
2022-05-20,store_003,4329.53,0,small,80000,0,4,5,2,504
2022-05-21,store_003,5471.88,0,small,80000,1,5,5,2,505
2022-05-22,store_003,6205.48,0,small,80000,1,6,5,2,506
2022-05-23,store_003,4691.52,0,small,80000,0,0,5,2,507
2022-05-24,store_003,6769.64,0,small,80000,0,1,5,2,508
2022-05-25,store_003,5323.68,0,small,80000,0,2,5,2,509
2022-05-26,store_003,5024.89,0,small,80000,0,3,5,2,510
2022-05-27,store_003,4805.14,0,small,80000,0,4,5,2,511
2022-05-28,store_003,5789.32,0,small,80000,1,5,5,2,512
2022-05-29,store_003,6101.13,0,small,80000,1,6,5,2,513
2022-05-30,store_003,5126.75,0,small,80000,0,0,5,2,514
2022-05-31,store_003,4839.13,0,small,80000,0,1,5,2,515
2022-06-01,store_003,4932.66,0,small,80000,0,2,6,2,516
2022-06-02,store_003,5753.16,0,small,80000,0,3,6,2,517
2022-06-03,store_003,5773.53,0,small,80000,0,4,6,2,518
2022-06-04,store_003,6238.72,0,small,80000,1,5,6,2,519
2022-06-05,store_003,5268.6,0,small,80000,1,6,6,2,520
2022-06-06,store_003,5342.84,0,small,80000,0,0,6,2,521
2022-06-07,store_003,5856.64,0,small,80000,0,1,6,2,522
2022-06-08,store_003,5761.68,0,small,80000,0,2,6,2,523
2022-06-09,store_003,5438.08,0,small,80000,0,3,6,2,524
2022-06-10,store_003,5784.61,0,small,80000,0,4,6,2,525
2022-06-11,store_003,6107.12,0,small,80000,1,5,6,2,526
2022-06-12,store_003,6453.36,0,small,80000,1,6,6,2,527
2022-06-13,store_003,4713.18,0,small,80000,0,0,6,2,528
2022-06-14,store_003,5202.46,0,small,80000,0,1,6,2,529
2022-06-15,store_003,5723.37,0,small,80000,0,2,6,2,530
2022-06-16,store_003,4750.92,0,small,80000,0,3,6,2,531
2022-06-17,store_003,4610.41,0,small,80000,0,4,6,2,532
2022-06-18,store_003,6108.52,0,small,80000,1,5,6,2,533
2022-06-19,store_003,5907.78,0,small,80000,1,6,6,2,534
2022-06-20,store_003,5359.85,0,small,80000,0,0,6,2,535
2022-06-21,store_003,4800.76,0,small,80000,0,1,6,2,536
2022-06-22,store_003,5887.36,0,small,80000,0,2,6,2,537
2022-06-23,store_003,4371.8,0,small,80000,0,3,6,2,538
2022-06-24,store_003,5642.58,0,small,80000,0,4,6,2,539
2022-06-25,store_003,5550.61,0,small,80000,1,5,6,2,540
2022-06-26,store_003,4925.35,0,small,80000,1,6,6,2,541
2022-06-27,store_003,5116.03,0,small,80000,0,0,6,2,542
2022-06-28,store_003,4864.03,0,small,80000,0,1,6,2,543
2022-06-29,store_003,4431.7,0,small,80000,0,2,6,2,544
2022-06-30,store_003,4141.28,0,small,80000,0,3,6,2,545
2022-07-01,store_003,9817.57,1,small,80000,0,4,7,3,546
2022-07-02,store_003,11134.93,1,small,80000,1,5,7,3,547
2022-07-03,store_003,10963.14,1,small,80000,1,6,7,3,548
2022-07-04,store_003,7037.01,1,small,80000,0,0,7,3,549
2022-07-05,store_003,8654.84,1,small,80000,0,1,7,3,550
2022-07-06,store_003,10006.97,1,small,80000,0,2,7,3,551
2022-07-07,store_003,8909.37,1,small,80000,0,3,7,3,552
2022-07-08,store_003,8511.14,1,small,80000,0,4,7,3,553
2022-07-09,store_003,8308.18,1,small,80000,1,5,7,3,554
2022-07-10,store_003,9398.84,1,small,80000,1,6,7,3,555
2022-07-11,store_003,8152.66,1,small,80000,0,0,7,3,556
2022-07-12,store_003,8587.42,1,small,80000,0,1,7,3,557
2022-07-13,store_003,8073.59,1,small,80000,0,2,7,3,558
2022-07-14,store_003,7533.99,1,small,80000,0,3,7,3,559
2022-07-15,store_003,9434.33,1,small,80000,0,4,7,3,560
2022-07-16,store_003,5366.92,0,small,80000,1,5,7,3,561
2022-07-17,store_003,6685.58,0,small,80000,1,6,7,3,562
2022-07-18,store_003,4674.02,0,small,80000,0,0,7,3,563
2022-07-19,store_003,5552.44,0,small,80000,0,1,7,3,564
2022-07-20,store_003,4496.57,0,small,80000,0,2,7,3,565
2022-07-21,store_003,3822.87,0,small,80000,0,3,7,3,566
2022-07-22,store_003,4976.14,0,small,80000,0,4,7,3,567
2022-07-23,store_003,5869.71,0,small,80000,1,5,7,3,568
2022-07-24,store_003,5733.7,0,small,80000,1,6,7,3,569
2022-07-25,store_003,4445.37,0,small,80000,0,0,7,3,570
2022-07-26,store_003,4722.67,0,small,80000,0,1,7,3,571
2022-07-27,store_003,4485.81,0,small,80000,0,2,7,3,572
2022-07-28,store_003,4573.24,0,small,80000,0,3,7,3,573
2022-07-29,store_003,5099.89,0,small,80000,0,4,7,3,574
2022-07-30,store_003,5734.15,0,small,80000,1,5,7,3,575
2022-07-31,store_003,5958.45,0,small,80000,1,6,7,3,576
2022-08-01,store_003,4559.47,0,small,80000,0,0,8,3,577
2022-08-02,store_003,4496.12,0,small,80000,0,1,8,3,578
2022-08-03,store_003,4107.32,0,small,80000,0,2,8,3,579
2022-08-04,store_003,4458.94,0,small,80000,0,3,8,3,580
2022-08-05,store_003,3084.02,0,small,80000,0,4,8,3,581
2022-08-06,store_003,5199.56,0,small,80000,1,5,8,3,582
2022-08-07,store_003,5465.08,0,small,80000,1,6,8,3,583
2022-08-08,store_003,4836.9,0,small,80000,0,0,8,3,584
2022-08-09,store_003,4443.01,0,small,80000,0,1,8,3,585
2022-08-10,store_003,4710.74,0,small,80000,0,2,8,3,586
2022-08-11,store_003,3549.71,0,small,80000,0,3,8,3,587
2022-08-12,store_003,4500.03,0,small,80000,0,4,8,3,588
2022-08-13,store_003,4505.33,0,small,80000,1,5,8,3,589
2022-08-14,store_003,4746.17,0,small,80000,1,6,8,3,590
2022-08-15,store_003,9008.86,1,small,80000,0,0,8,3,591
2022-08-16,store_003,8229.46,1,small,80000,0,1,8,3,592
2022-08-17,store_003,7443.05,1,small,80000,0,2,8,3,593
2022-08-18,store_003,8088.63,1,small,80000,0,3,8,3,594
2022-08-19,store_003,7796.64,1,small,80000,0,4,8,3,595
2022-08-20,store_003,10103.1,1,small,80000,1,5,8,3,596
2022-08-21,store_003,8340.24,1,small,80000,1,6,8,3,597
2022-08-22,store_003,6989.25,1,small,80000,0,0,8,3,598
2022-08-23,store_003,6349.09,1,small,80000,0,1,8,3,599
2022-08-24,store_003,9455.14,1,small,80000,0,2,8,3,600
2022-08-25,store_003,9372.97,1,small,80000,0,3,8,3,601
2022-08-26,store_003,7189.95,1,small,80000,0,4,8,3,602
2022-08-27,store_003,10051.54,1,small,80000,1,5,8,3,603
2022-08-28,store_003,7638.07,1,small,80000,1,6,8,3,604
2022-08-29,store_003,9001.16,1,small,80000,0,0,8,3,605
2022-08-30,store_003,7640.72,1,small,80000,0,1,8,3,606
2022-08-31,store_003,7658.15,1,small,80000,0,2,8,3,607
2022-09-01,store_003,4792.62,0,small,80000,0,3,9,3,608
2022-09-02,store_003,4179.21,0,small,80000,0,4,9,3,609
2022-09-03,store_003,4472.76,0,small,80000,1,5,9,3,610
2022-09-04,store_003,4962.63,0,small,80000,1,6,9,3,611
2022-09-05,store_003,3994.72,0,small,80000,0,0,9,3,612
2022-09-06,store_003,4769.59,0,small,80000,0,1,9,3,613
2022-09-07,store_003,4648.23,0,small,80000,0,2,9,3,614
2022-09-08,store_003,4191.4,0,small,80000,0,3,9,3,615
2022-09-09,store_003,3604.25,0,small,80000,0,4,9,3,616
2022-09-10,store_003,4336.51,0,small,80000,1,5,9,3,617
2022-09-11,store_003,4933.02,0,small,80000,1,6,9,3,618
2022-09-12,store_003,4228.26,0,small,80000,0,0,9,3,619
2022-09-13,store_003,3924.04,0,small,80000,0,1,9,3,620
2022-09-14,store_003,3867.81,0,small,80000,0,2,9,3,621
2022-09-15,store_003,3809.06,0,small,80000,0,3,9,3,622
2022-09-16,store_003,4025.91,0,small,80000,0,4,9,3,623
2022-09-17,store_003,3676.09,0,small,80000,1,5,9,3,624
2022-09-18,store_003,4279.99,0,small,80000,1,6,9,3,625
2022-09-19,store_003,3744.07,0,small,80000,0,0,9,3,626
2022-09-20,store_003,4461.83,0,small,80000,0,1,9,3,627
2022-09-21,store_003,3644.84,0,small,80000,0,2,9,3,628
2022-09-22,store_003,4025.84,0,small,80000,0,3,9,3,629
2022-09-23,store_003,4030.58,0,small,80000,0,4,9,3,630
2022-09-24,store_003,5325.66,0,small,80000,1,5,9,3,631
2022-09-25,store_003,5291.45,0,small,80000,1,6,9,3,632
2022-09-26,store_003,3879.9,0,small,80000,0,0,9,3,633
2022-09-27,store_003,3704.62,0,small,80000,0,1,9,3,634
2022-09-28,store_003,3619.54,0,small,80000,0,2,9,3,635
2022-09-29,store_003,3771.2,0,small,80000,0,3,9,3,636
2022-09-30,store_003,3684.75,0,small,80000,0,4,9,3,637
2022-10-01,store_003,4862.65,0,small,80000,1,5,10,4,638
2022-10-02,store_003,4786.0,0,small,80000,1,6,10,4,639
2022-10-03,store_003,4041.22,0,small,80000,0,0,10,4,640
2022-10-04,store_003,4282.48,0,small,80000,0,1,10,4,641
2022-10-05,store_003,4498.1,0,small,80000,0,2,10,4,642
2022-10-06,store_003,3827.24,0,small,80000,0,3,10,4,643
2022-10-07,store_003,4182.99,0,small,80000,0,4,10,4,644
2022-10-08,store_003,4350.22,0,small,80000,1,5,10,4,645
2022-10-09,store_003,5028.06,0,small,80000,1,6,10,4,646
2022-10-10,store_003,4131.6,0,small,80000,0,0,10,4,647
2022-10-11,store_003,4099.81,0,small,80000,0,1,10,4,648
2022-10-12,store_003,3748.49,0,small,80000,0,2,10,4,649
2022-10-13,store_003,3455.53,0,small,80000,0,3,10,4,650
2022-10-14,store_003,3177.71,0,small,80000,0,4,10,4,651
2022-10-15,store_003,4401.28,0,small,80000,1,5,10,4,652
2022-10-16,store_003,5082.55,0,small,80000,1,6,10,4,653
2022-10-17,store_003,3549.15,0,small,80000,0,0,10,4,654
2022-10-18,store_003,3939.79,0,small,80000,0,1,10,4,655
2022-10-19,store_003,3951.01,0,small,80000,0,2,10,4,656
2022-10-20,store_003,3531.15,0,small,80000,0,3,10,4,657
2022-10-21,store_003,4102.36,0,small,80000,0,4,10,4,658
2022-10-22,store_003,3077.3,0,small,80000,1,5,10,4,659
2022-10-23,store_003,3799.75,0,small,80000,1,6,10,4,660
2022-10-24,store_003,3269.54,0,small,80000,0,0,10,4,661
2022-10-25,store_003,3296.45,0,small,80000,0,1,10,4,662
2022-10-26,store_003,3703.18,0,small,80000,0,2,10,4,663
2022-10-27,store_003,3678.52,0,small,80000,0,3,10,4,664
2022-10-28,store_003,3707.71,0,small,80000,0,4,10,4,665
2022-10-29,store_003,4526.28,0,small,80000,1,5,10,4,666
2022-10-30,store_003,3857.94,0,small,80000,1,6,10,4,667
2022-10-31,store_003,3113.55,0,small,80000,0,0,10,4,668
2022-11-01,store_003,3678.89,0,small,80000,0,1,11,4,669
2022-11-02,store_003,3309.47,0,small,80000,0,2,11,4,670
2022-11-03,store_003,2972.01,0,small,80000,0,3,11,4,671
2022-11-04,store_003,3861.46,0,small,80000,0,4,11,4,672
2022-11-05,store_003,4804.65,0,small,80000,1,5,11,4,673
2022-11-06,store_003,4865.11,0,small,80000,1,6,11,4,674
2022-11-07,store_003,3568.07,0,small,80000,0,0,11,4,675
2022-11-08,store_003,3716.27,0,small,80000,0,1,11,4,676
2022-11-09,store_003,3970.8,0,small,80000,0,2,11,4,677
2022-11-10,store_003,3263.95,0,small,80000,0,3,11,4,678
2022-11-11,store_003,3870.02,0,small,80000,0,4,11,4,679
2022-11-12,store_003,4289.65,0,small,80000,1,5,11,4,680
2022-11-13,store_003,4550.87,0,small,80000,1,6,11,4,681
2022-11-14,store_003,3535.71,0,small,80000,0,0,11,4,682
2022-11-15,store_003,3917.07,0,small,80000,0,1,11,4,683
2022-11-16,store_003,3541.74,0,small,80000,0,2,11,4,684
2022-11-17,store_003,2947.62,0,small,80000,0,3,11,4,685
2022-11-18,store_003,3960.62,0,small,80000,0,4,11,4,686
2022-11-19,store_003,3754.17,0,small,80000,1,5,11,4,687
2022-11-20,store_003,4663.69,0,small,80000,1,6,11,4,688
2022-11-21,store_003,6908.72,1,small,80000,0,0,11,4,689
2022-11-22,store_003,6885.09,1,small,80000,0,1,11,4,690
2022-11-23,store_003,6651.99,1,small,80000,0,2,11,4,691
2022-11-24,store_003,5575.63,1,small,80000,0,3,11,4,692
2022-11-25,store_003,5917.74,1,small,80000,0,4,11,4,693
2022-11-26,store_003,6143.27,1,small,80000,1,5,11,4,694
2022-11-27,store_003,8970.54,1,small,80000,1,6,11,4,695
2022-11-28,store_003,3442.96,0,small,80000,0,0,11,4,696
2022-11-29,store_003,3508.01,0,small,80000,0,1,11,4,697
2022-11-30,store_003,3359.21,0,small,80000,0,2,11,4,698
2022-12-01,store_003,3641.43,0,small,80000,0,3,12,4,699
2022-12-02,store_003,3212.9,0,small,80000,0,4,12,4,700
2022-12-03,store_003,4547.26,0,small,80000,1,5,12,4,701
2022-12-04,store_003,4033.02,0,small,80000,1,6,12,4,702
2022-12-05,store_003,3304.8,0,small,80000,0,0,12,4,703
2022-12-06,store_003,3458.89,0,small,80000,0,1,12,4,704
2022-12-07,store_003,3249.27,0,small,80000,0,2,12,4,705
2022-12-08,store_003,3569.27,0,small,80000,0,3,12,4,706
2022-12-09,store_003,3272.39,0,small,80000,0,4,12,4,707
2022-12-10,store_003,4347.78,0,small,80000,1,5,12,4,708
2022-12-11,store_003,4662.31,0,small,80000,1,6,12,4,709
2022-12-12,store_003,3217.9,0,small,80000,0,0,12,4,710
2022-12-13,store_003,3425.52,0,small,80000,0,1,12,4,711
2022-12-14,store_003,3634.92,0,small,80000,0,2,12,4,712
2022-12-15,store_003,6393.66,1,small,80000,0,3,12,4,713
2022-12-16,store_003,7162.81,1,small,80000,0,4,12,4,714
2022-12-17,store_003,6593.04,1,small,80000,1,5,12,4,715
2022-12-18,store_003,6696.8,1,small,80000,1,6,12,4,716
2022-12-19,store_003,5738.2,1,small,80000,0,0,12,4,717
2022-12-20,store_003,8044.56,1,small,80000,0,1,12,4,718
2022-12-21,store_003,6866.9,1,small,80000,0,2,12,4,719
2022-12-22,store_003,7200.44,1,small,80000,0,3,12,4,720
2022-12-23,store_003,6053.91,1,small,80000,0,4,12,4,721
2022-12-24,store_003,7162.91,1,small,80000,1,5,12,4,722
2022-12-25,store_003,7233.76,1,small,80000,1,6,12,4,723
2022-12-26,store_003,5511.88,1,small,80000,0,0,12,4,724
2022-12-27,store_003,6235.19,1,small,80000,0,1,12,4,725
2022-12-28,store_003,5495.46,1,small,80000,0,2,12,4,726
2022-12-29,store_003,8374.38,1,small,80000,0,3,12,4,727
2022-12-30,store_003,5988.2,1,small,80000,0,4,12,4,728
2022-12-31,store_003,7590.31,1,small,80000,1,5,12,4,729
2023-01-01,store_003,4152.71,0,small,80000,1,6,1,1,730
2023-01-02,store_003,3918.79,0,small,80000,0,0,1,1,731
2023-01-03,store_003,3681.09,0,small,80000,0,1,1,1,732
2023-01-04,store_003,3939.35,0,small,80000,0,2,1,1,733
2023-01-05,store_003,3506.6,0,small,80000,0,3,1,1,734
2023-01-06,store_003,4110.71,0,small,80000,0,4,1,1,735
2023-01-07,store_003,4294.08,0,small,80000,1,5,1,1,736
2023-01-08,store_003,3953.06,0,small,80000,1,6,1,1,737
2023-01-09,store_003,4454.87,0,small,80000,0,0,1,1,738
2023-01-10,store_003,2998.86,0,small,80000,0,1,1,1,739
2023-01-11,store_003,3406.74,0,small,80000,0,2,1,1,740
2023-01-12,store_003,3457.55,0,small,80000,0,3,1,1,741
2023-01-13,store_003,4627.34,0,small,80000,0,4,1,1,742
2023-01-14,store_003,5256.63,0,small,80000,1,5,1,1,743
2023-01-15,store_003,5132.38,0,small,80000,1,6,1,1,744
2023-01-16,store_003,3608.78,0,small,80000,0,0,1,1,745
2023-01-17,store_003,4651.71,0,small,80000,0,1,1,1,746
2023-01-18,store_003,3893.25,0,small,80000,0,2,1,1,747
2023-01-19,store_003,4134.67,0,small,80000,0,3,1,1,748
2023-01-20,store_003,3846.27,0,small,80000,0,4,1,1,749
2023-01-21,store_003,4525.91,0,small,80000,1,5,1,1,750
2023-01-22,store_003,4448.08,0,small,80000,1,6,1,1,751
2023-01-23,store_003,3734.79,0,small,80000,0,0,1,1,752
2023-01-24,store_003,4060.08,0,small,80000,0,1,1,1,753
2023-01-25,store_003,3980.79,0,small,80000,0,2,1,1,754
2023-01-26,store_003,3840.41,0,small,80000,0,3,1,1,755
2023-01-27,store_003,4448.91,0,small,80000,0,4,1,1,756
2023-01-28,store_003,3273.36,0,small,80000,1,5,1,1,757
2023-01-29,store_003,4908.04,0,small,80000,1,6,1,1,758
2023-01-30,store_003,4185.17,0,small,80000,0,0,1,1,759
2023-01-31,store_003,4367.74,0,small,80000,0,1,1,1,760
2023-02-01,store_003,3906.36,0,small,80000,0,2,2,1,761
2023-02-02,store_003,4027.57,0,small,80000,0,3,2,1,762
2023-02-03,store_003,4349.69,0,small,80000,0,4,2,1,763
2023-02-04,store_003,5478.84,0,small,80000,1,5,2,1,764
2023-02-05,store_003,4640.89,0,small,80000,1,6,2,1,765
2023-02-06,store_003,4108.18,0,small,80000,0,0,2,1,766
2023-02-07,store_003,4689.62,0,small,80000,0,1,2,1,767
2023-02-08,store_003,3173.93,0,small,80000,0,2,2,1,768
2023-02-09,store_003,3765.24,0,small,80000,0,3,2,1,769
2023-02-10,store_003,4653.75,0,small,80000,0,4,2,1,770
2023-02-11,store_003,5422.1,0,small,80000,1,5,2,1,771
2023-02-12,store_003,5161.95,0,small,80000,1,6,2,1,772
2023-02-13,store_003,3918.74,0,small,80000,0,0,2,1,773
2023-02-14,store_003,3754.51,0,small,80000,0,1,2,1,774
2023-02-15,store_003,3888.17,0,small,80000,0,2,2,1,775
2023-02-16,store_003,4789.46,0,small,80000,0,3,2,1,776
2023-02-17,store_003,3900.86,0,small,80000,0,4,2,1,777
2023-02-18,store_003,5063.85,0,small,80000,1,5,2,1,778
2023-02-19,store_003,4651.94,0,small,80000,1,6,2,1,779
2023-02-20,store_003,4562.4,0,small,80000,0,0,2,1,780
2023-02-21,store_003,3995.48,0,small,80000,0,1,2,1,781
2023-02-22,store_003,4196.87,0,small,80000,0,2,2,1,782
2023-02-23,store_003,3537.48,0,small,80000,0,3,2,1,783
2023-02-24,store_003,3580.09,0,small,80000,0,4,2,1,784
2023-02-25,store_003,5144.91,0,small,80000,1,5,2,1,785
2023-02-26,store_003,4475.69,0,small,80000,1,6,2,1,786
2023-02-27,store_003,5223.18,0,small,80000,0,0,2,1,787
2023-02-28,store_003,3437.55,0,small,80000,0,1,2,1,788
2023-03-01,store_003,3997.9,0,small,80000,0,2,3,1,789
2023-03-02,store_003,4368.3,0,small,80000,0,3,3,1,790
2023-03-03,store_003,4216.61,0,small,80000,0,4,3,1,791
2023-03-04,store_003,4688.24,0,small,80000,1,5,3,1,792
2023-03-05,store_003,4781.98,0,small,80000,1,6,3,1,793
2023-03-06,store_003,3984.4,0,small,80000,0,0,3,1,794
